Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[194]    0.0    0.00    0.00       1         global destructors keyed to _ZN19StarfieldBackgroundC2Ev [194]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [204]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_dtors [2668]
[195]    0.0    0.00    0.00       1         global destructors keyed to _ZN9CharacterC2Ev [195]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [205]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_dtors [2668]
[196]    0.0    0.00    0.00       1         global destructors keyed to screenBackgrounds [196]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [206]
-----------------------------------------------
                0.00    0.00       1/1           SDL_main [11]
[197]    0.0    0.00    0.00       1         initPlayers(Player*, Player*) [197]
                0.00    0.00       1/3692        Game::NewSingleton() [46]
                0.00    0.00       1/5456        GameOptions::NewSingleton() [41]
-----------------------------------------------
                0.00    0.00       1/1           SDL_main [11]
[198]    0.0    0.00    0.00       1         loadSprites() [198]
                0.00    0.00       1/3692        Game::NewSingleton() [46]
-----------------------------------------------
                0.00    0.00       1/1           SDL_main [11]
[199]    0.0    0.00    0.00       1         configureTitleMenu(MenuDisplay*) [199]
                0.00    0.00       1/3692        Game::NewSingleton() [46]
                0.00    0.00       1/6           std::vector<Display*, std::allocator<Display*> >::push_back(Display* const&) [157]
-----------------------------------------------
                0.00    0.00       1/1           SDL_main [11]
[200]    0.0    0.00    0.00       1         configureOptionsMenu(MenuDisplay*) [200]
                0.00    0.00       2/9           sprintf [140]
                0.00    0.00       1/3692        Game::NewSingleton() [46]
                0.00    0.00       1/5456        GameOptions::NewSingleton() [41]
                0.00    0.00       1/6           std::vector<Display*, std::allocator<Display*> >::push_back(Display* const&) [157]
-----------------------------------------------
                0.00    0.00       1/1           global destructors keyed to _ZN10HUDDisplayC2Ev [192]
[201]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [201]
-----------------------------------------------
                0.00    0.00       1/1           global destructors keyed to _ZN10ControlMapC2Ev [191]
[202]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [202]
-----------------------------------------------
                0.00    0.00       1/1           global destructors keyed to _ZN11GameDisplayC2Ev [193]
[203]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [203]
-----------------------------------------------
                0.00    0.00       1/1           global destructors keyed to _ZN19StarfieldBackgroundC2Ev [194]
[204]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [204]
-----------------------------------------------
                0.00    0.00       1/1           global destructors keyed to _ZN9CharacterC2Ev [195]
[205]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [205]
-----------------------------------------------
                0.00    0.00       1/1           global destructors keyed to screenBackgrounds [196]
[206]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [206]
-----------------------------------------------
                0.00    0.00       1/1           processMenus(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [63]
[207]    0.0    0.00    0.00       1         GameStatus::nextLevel(Player*, Player*, int) [207]
                0.00    0.00       1/5456        GameOptions::NewSingleton() [41]
-----------------------------------------------
                0.00    0.00       1/1           GameStatus::NewSingleton() [44]
[208]    0.0    0.00    0.00       1         GameStatus::GameStatus() [208]
-----------------------------------------------
                0.00    0.00       1/1           SDL_main [11]
[209]    0.0    0.00    0.00       1         GameDisplay::setPlayers(Player*, Player*) [209]
-----------------------------------------------
                0.00    0.00       1/1           processMenus(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [63]
[210]    0.0    0.00    0.00       1         GameDisplay::setHUDs(HUDDisplay*, HUDDisplay*) [210]
-----------------------------------------------
                0.00    0.00       1/1           GameDisplay::NewSingleton() [54]
[211]    0.0    0.00    0.00       1         GameDisplay::GameDisplay() [211]
                0.00    0.00       1/57          std::allocator<Actor*>::allocator() [89]
                0.00    0.00       1/57          std::vector<Actor*, std::allocator<Actor*> >::vector(std::allocator<Actor*> const&) [94]
                0.00    0.00       1/57          std::allocator<Actor*>::~allocator() [91]
-----------------------------------------------
                0.00    0.00       1/1           __tcf_2 [2732]
[212]    0.0    0.00    0.00       1         GameDisplay::~GameDisplay() [212]
                0.00    0.00       1/8           std::vector<Actor*, std::allocator<Actor*> >::~vector() [146]
                0.00    0.00       1/1           Display2D::~Display2D() [216]
-----------------------------------------------
                0.00    0.00       1/1           GameOptions::NewSingleton() [41]
[213]    0.0    0.00    0.00       1         GameOptions::GameOptions() [213]
                0.00    0.00       2/2           ControlMap::ControlMap() [175]
-----------------------------------------------
                0.00    0.00       1/1           setupGameDisplay(GameDisplay*) [12]
[214]    0.0    0.00    0.00       1         StarfieldBackground::lockFPS(unsigned int) [214]
-----------------------------------------------
                0.00    0.00       1/1           setupGameDisplay(GameDisplay*) [12]
[215]    0.0    0.00    0.00       1         StarfieldBackground::StarfieldBackground() [215]
                0.00    0.00       2/2           std::allocator<Vector>::allocator() [185]
                0.00    0.00       2/2           std::vector<Vector, std::allocator<Vector> >::vector(std::allocator<Vector> const&) [190]
                0.00    0.00       2/2           std::allocator<Vector>::~allocator() [187]
                0.00    0.00       1/1           std::allocator<SDL_Color>::allocator() [228]
                0.00    0.00       1/1           std::vector<SDL_Color, std::allocator<SDL_Color> >::vector(std::allocator<SDL_Color> const&) [244]
                0.00    0.00       1/1           std::allocator<SDL_Color>::~allocator() [230]
-----------------------------------------------
                0.00    0.00       1/1           GameDisplay::~GameDisplay() [212]
[216]    0.0    0.00    0.00       1         Display2D::~Display2D() [216]
                0.00    0.00       6/8           std::vector<Actor*, std::allocator<Actor*> >::~vector() [146]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<SDL_Color>::allocator(std::allocator<SDL_Color> const&) [229]
[217]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<SDL_Color>::new_allocator(__gnu_cxx::new_allocator<SDL_Color> const&) [217]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<SDL_Color>::allocator() [228]
[218]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<SDL_Color>::new_allocator() [218]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<SDL_Color>::~allocator() [230]
[219]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<SDL_Color>::~new_allocator() [219]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Character*>::allocator(std::allocator<Character*> const&) [232]
[220]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Character*>::new_allocator(__gnu_cxx::new_allocator<Character*> const&) [220]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Character*>::allocator() [231]
[221]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Character*>::new_allocator() [221]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Character*>::~allocator() [233]
[222]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Character*>::~new_allocator() [222]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&) [235]
[223]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&) [223]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::allocator<std::pair<int const, Display2D*> >(std::allocator<std::pair<int const, Display2D*> > const&) [234]
[224]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::new_allocator() [224]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::~allocator() [236]
[225]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::~new_allocator() [225]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<int const, Display2D*> >::allocator() [237]
[226]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<int const, Display2D*> >::new_allocator() [226]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<int const, Display2D*> >::~allocator() [238]
[227]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<int const, Display2D*> >::~new_allocator() [227]
-----------------------------------------------
                0.00    0.00       1/1           StarfieldBackground::StarfieldBackground() [215]
[228]    0.0    0.00    0.00       1         std::allocator<SDL_Color>::allocator() [228]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<SDL_Color>::new_allocator() [218]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_impl::_Vector_impl(std::allocator<SDL_Color> const&) [239]
[229]    0.0    0.00    0.00       1         std::allocator<SDL_Color>::allocator(std::allocator<SDL_Color> const&) [229]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<SDL_Color>::new_allocator(__gnu_cxx::new_allocator<SDL_Color> const&) [217]
-----------------------------------------------
                0.00    0.00       1/1           StarfieldBackground::StarfieldBackground() [215]
[230]    0.0    0.00    0.00       1         std::allocator<SDL_Color>::~allocator() [230]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<SDL_Color>::~new_allocator() [219]
-----------------------------------------------
                0.00    0.00       1/1           SDL_main [11]
[231]    0.0    0.00    0.00       1         std::allocator<Character*>::allocator() [231]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Character*>::new_allocator() [221]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_impl::_Vector_impl(std::allocator<Character*> const&) [241]
[232]    0.0    0.00    0.00       1         std::allocator<Character*>::allocator(std::allocator<Character*> const&) [232]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Character*>::new_allocator(__gnu_cxx::new_allocator<Character*> const&) [220]
-----------------------------------------------
                0.00    0.00       1/1           SDL_main [11]
[233]    0.0    0.00    0.00       1         std::allocator<Character*>::~allocator() [233]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Character*>::~new_allocator() [222]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree(std::less<int> const&, std::allocator<std::pair<int const, Display2D*> > const&) [247]
[234]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::allocator<std::pair<int const, Display2D*> >(std::allocator<std::pair<int const, Display2D*> > const&) [234]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::new_allocator() [224]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&, std::less<int> const&) [246]
[235]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&) [235]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&) [223]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree(std::less<int> const&, std::allocator<std::pair<int const, Display2D*> > const&) [247]
[236]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::~allocator() [236]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::~new_allocator() [225]
-----------------------------------------------
                0.00    0.00       1/1           std::map<int, Display2D*, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::map() [243]
[237]    0.0    0.00    0.00       1         std::allocator<std::pair<int const, Display2D*> >::allocator() [237]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<int const, Display2D*> >::new_allocator() [226]
-----------------------------------------------
                0.00    0.00       1/1           std::map<int, Display2D*, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::map() [243]
[238]    0.0    0.00    0.00       1         std::allocator<std::pair<int const, Display2D*> >::~allocator() [238]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<int const, Display2D*> >::~new_allocator() [227]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_base(std::allocator<SDL_Color> const&) [240]
[239]    0.0    0.00    0.00       1         std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_impl::_Vector_impl(std::allocator<SDL_Color> const&) [239]
                0.00    0.00       1/1           std::allocator<SDL_Color>::allocator(std::allocator<SDL_Color> const&) [229]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<SDL_Color, std::allocator<SDL_Color> >::vector(std::allocator<SDL_Color> const&) [244]
[240]    0.0    0.00    0.00       1         std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_base(std::allocator<SDL_Color> const&) [240]
                0.00    0.00       1/1           std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_impl::_Vector_impl(std::allocator<SDL_Color> const&) [239]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_base(std::allocator<Character*> const&) [242]
[241]    0.0    0.00    0.00       1         std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_impl::_Vector_impl(std::allocator<Character*> const&) [241]
                0.00    0.00       1/1           std::allocator<Character*>::allocator(std::allocator<Character*> const&) [232]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Character*, std::allocator<Character*> >::vector(std::allocator<Character*> const&) [245]
[242]    0.0    0.00    0.00       1         std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_base(std::allocator<Character*> const&) [242]
                0.00    0.00       1/1           std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_impl::_Vector_impl(std::allocator<Character*> const&) [241]
-----------------------------------------------
                0.00    0.00       1/1           SDL_main [11]
[243]    0.0    0.00    0.00       1         std::map<int, Display2D*, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::map() [243]
                0.00    0.00       1/1           std::allocator<std::pair<int const, Display2D*> >::allocator() [237]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree(std::less<int> const&, std::allocator<std::pair<int const, Display2D*> > const&) [247]
                0.00    0.00       1/1           std::allocator<std::pair<int const, Display2D*> >::~allocator() [238]
-----------------------------------------------
                0.00    0.00       1/1           StarfieldBackground::StarfieldBackground() [215]
[244]    0.0    0.00    0.00       1         std::vector<SDL_Color, std::allocator<SDL_Color> >::vector(std::allocator<SDL_Color> const&) [244]
                0.00    0.00       1/1           std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_base(std::allocator<SDL_Color> const&) [240]
-----------------------------------------------
                0.00    0.00       1/1           SDL_main [11]
[245]    0.0    0.00    0.00       1         std::vector<Character*, std::allocator<Character*> >::vector(std::allocator<Character*> const&) [245]
                0.00    0.00       1/1           std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_base(std::allocator<Character*> const&) [242]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree(std::less<int> const&, std::allocator<std::pair<int const, Display2D*> > const&) [247]
[246]    0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&, std::less<int> const&) [246]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&) [235]
-----------------------------------------------
                0.00    0.00       1/1           std::map<int, Display2D*, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::map() [243]
[247]    0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree(std::less<int> const&, std::allocator<std::pair<int const, Display2D*> > const&) [247]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::allocator<std::pair<int const, Display2D*> >(std::allocator<std::pair<int const, Display2D*> > const&) [234]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&, std::less<int> const&) [246]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::~allocator() [236]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [11] SDL_main              [220] __gnu_cxx::new_allocator<Character*>::new_allocator(__gnu_cxx::new_allocator<Character*> const&) [189] std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base(std::allocator<Vector> const&)
 [191] global destructors keyed to _ZN10ControlMapC2Ev (GameLogic.cpp) [221] __gnu_cxx::new_allocator<Character*>::new_allocator() [134] std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_M_allocate(unsigned int)
 [192] global destructors keyed to _ZN10HUDDisplayC2Ev (HUD.cpp) [222] __gnu_cxx::new_allocator<Character*>::~new_allocator() [239] std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_impl::_Vector_impl(std::allocator<SDL_Color> const&)
 [193] global destructors keyed to _ZN11GameDisplayC2Ev (GameDisplay.cpp) [223] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&) [135] std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_M_deallocate(SDL_Color*, unsigned int)
 [194] global destructors keyed to _ZN19StarfieldBackgroundC2Ev (StarfieldBackground.cpp) [224] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::new_allocator() [240] std::_Vector_base<SDL_Color, std::allocator<SDL_Color> >::_Vector_base(std::allocator<SDL_Color> const&)
 [195] global destructors keyed to _ZN9CharacterC2Ev (Character.cpp) [225] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > >::~new_allocator() [111] std::_Vector_base<Actor*, std::allocator<Actor*> >::_M_allocate(unsigned int)
 [196] global destructors keyed to screenBackgrounds (main.cpp) [226] __gnu_cxx::new_allocator<std::pair<int const, Display2D*> >::new_allocator() [92] std::_Vector_base<Actor*, std::allocator<Actor*> >::_Vector_impl::_Vector_impl(std::allocator<Actor*> const&)
 [197] initPlayers(Player*, Player*) [227] __gnu_cxx::new_allocator<std::pair<int const, Display2D*> >::~new_allocator() [144] std::_Vector_base<Actor*, std::allocator<Actor*> >::_Vector_impl::~_Vector_impl()
 [198] loadSprites()           [5] __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector* const&) [101] std::_Vector_base<Actor*, std::allocator<Actor*> >::_M_deallocate(Actor**, unsigned int)
  [62] processInput(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [57] __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator() [93] std::_Vector_base<Actor*, std::allocator<Actor*> >::_Vector_base(std::allocator<Actor*> const&)
  [63] processMenus(MenuDisplay*, GameDisplay*, Display2D*, Display2D*, Display2D*, MenuDisplay*, Player*, Player*, HUDDisplay*, HUDDisplay*) [8] __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::operator++(int) [145] std::_Vector_base<Actor*, std::allocator<Actor*> >::~_Vector_base()
  [75] setControlMap(MenuOption*, Player*, int) [47] __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::operator++() [168] std::_Vector_base<Display*, std::allocator<Display*> >::_M_allocate(unsigned int)
  [64] generateEnemies(GameDisplay*, Player*, Player*) [29] __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::__normal_iterator(SDL_Color* const&) [159] std::_Vector_base<Display*, std::allocator<Display*> >::_M_deallocate(Display**, unsigned int)
  [48] checkPlayerInput(SDL_Event*, int, Player*, GameDisplay*) [71] __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::__normal_iterator() [241] std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_impl::_Vector_impl(std::allocator<Character*> const&)
  [12] setupGameDisplay(GameDisplay*) [30] __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator++(int) [242] std::_Vector_base<Character*, std::allocator<Character*> >::_Vector_base(std::allocator<Character*> const&)
 [199] configureTitleMenu(MenuDisplay*) [53] __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator++() [243] std::map<int, Display2D*, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::map()
 [172] setupStaticDisplay(Display2D*, std::string) [99] __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::__normal_iterator(Vector const* const&) [15] std::vector<Vector, std::allocator<Vector> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&)
 [200] configureOptionsMenu(MenuDisplay*) [116] __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::__normal_iterator(SDL_Color const* const&) [9] std::vector<Vector, std::allocator<Vector> >::end()
 [202] __static_initialization_and_destruction_0(int, int) (GameLogic.cpp) [95] __gnu_cxx::__normal_iterator<Actor* const*, std::vector<Actor*, std::allocator<Actor*> > >::__normal_iterator(Actor* const* const&) [20] std::vector<Vector, std::allocator<Vector> >::begin()
 [204] __static_initialization_and_destruction_0(int, int) (StarfieldBackground.cpp) [141] __gnu_cxx::__normal_iterator<Display* const*, std::vector<Display*, std::allocator<Display*> > >::__normal_iterator(Display* const* const&) [10] std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&)
 [203] __static_initialization_and_destruction_0(int, int) (GameDisplay.cpp) [26] __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::__normal_iterator(Actor** const&) [190] std::vector<Vector, std::allocator<Vector> >::vector(std::allocator<Vector> const&)
 [201] __static_initialization_and_destruction_0(int, int) (HUD.cpp) [37] __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::__normal_iterator() [136] std::vector<SDL_Color, std::allocator<SDL_Color> >::_M_insert_aux(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, SDL_Color const&)
 [205] __static_initialization_and_destruction_0(int, int) (Character.cpp) [34] __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::operator++(int) [124] std::vector<SDL_Color, std::allocator<SDL_Color> >::end()
 [206] __static_initialization_and_destruction_0(int, int) (main.cpp) [106] __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::operator++() [76] std::vector<SDL_Color, std::allocator<SDL_Color> >::begin()
 [175] ControlMap::ControlMap() [36] __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::__normal_iterator(Display** const&) [74] std::vector<SDL_Color, std::allocator<SDL_Color> >::push_back(SDL_Color const&)
  [44] GameStatus::NewSingleton() [163] __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::operator++() [244] std::vector<SDL_Color, std::allocator<SDL_Color> >::vector(std::allocator<SDL_Color> const&)
